日期,班次,工序,机台,工单号,卡号,料号,标准节拍,标准产量,实际产量,实际节拍
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,46,UK561M200N300AP4APR,19,1267,1209,18.136813681368135
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,8,UK561M200N300AP4APR,19,1267,1159,17.386738673867388
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,23,UK561M200N300AP4APR,19,1267,1252,18.781878187818783
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,27,UK561M200N300AP4APR,19,1267,1167,17.506750675067508
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,31,UK561M200N300AP4APR,19,1267,1178,17.671767176717672
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,1,UK561M200N300AP4APR,19,1267,1189,17.836783678367837
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,10,UK561M200N300AP4APR,19,1267,1192,17.88178817881788
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,12,UK561M200N300AP4APR,19,1267,1194,17.91179117911791
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000302,39,UK561M200N300AP4APR,19,3800,1238,6.196196196196196
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000302,43,UK561M200N300AP4APR,19,3800,1256,6.286286286286286
2026-09-01T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000302,45,UK561M200N300AP4APR,19,3800,1235,6.181181181181181
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000302,34,UK561M200N300AP4APR,19,1038,1209,22.14285714285714
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,5,UK561M200N300AP4APR,19,1038,1220,22.344322344322343
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,9,UK561M200N300AP4APR,19,1038,1244,22.783882783882785
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,5,UK561M200N300AP4APR,19,1038,1148,21.025641025641026
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,6,UK561M200N300AP4APR,19,1038,1168,21.39194139194139
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,8,UK561M200N300AP4APR,19,1038,1195,21.886446886446887
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,9,UK561M200N300AP4APR,19,1038,1155,21.153846153846153
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,10,UK561M200N300AP4APR,19,1038,1191,21.813186813186814
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,2,UK561M200N300AP4APR,19,1038,1428,26.153846153846153
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,7,UK561M200N300AP4APR,19,1038,1193,21.849816849816847
2026-09-01T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000384,11,UK561M200N300AP4APR,19,1038,1197,21.92307692307692
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000303,31,UK561M200N300AP4APR,19,1425,1200,16
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000304,35,UK561M200N300AP4APR,19,1425,1147,15.293333333333333
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,1,UK561M200N300AP4APR,19,1425,1198,15.973333333333333
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,2,UK561M200N300AP4APR,19,1425,1197,15.959999999999999
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,7,UK561M200N300AP4APR,19,1425,1167,15.559999999999999
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,16,UK561M200N300AP4APR,19,1425,1184,15.786666666666667
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,4,UK561M200N300AP4APR,19,1425,1190,15.866666666666665
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,17,UK561M200N300AP4APR,19,1425,1229,16.386666666666667
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000302,40,UK561M200N300AP4APR,19,1267,1209,18.136813681368135
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000304,36,UK561M200N300AP4APR,19,1267,1178,17.671767176717672
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,2,UK561M200N300AP4APR,19,1267,1200,18.001800180018
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,6,UK561M200N300AP4APR,19,1267,1246,18.69186918691869
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,8,UK561M200N300AP4APR,19,1267,1255,18.826882688268828
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,19,UK561M200N300AP4APR,19,1267,1239,18.586858685868584
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,14,UK561M200N300AP4APR,19,1267,1182,17.73177317731773
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000384,8,UK561M200N300AP4APR,19,1267,1191,17.866786678667868
2026-09-02T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000384,16,UK561M200N300AP4APR,19,1267,1208,18.12181218121812
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,21,UK561M200N300AP4APR,19,1267,1256,18.84188418841884
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000304,24,UK561M200N300AP4APR,19,1267,1248,18.72187218721872
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,1,UK561M200N300AP4APR,19,1267,1232,18.481848184818485
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,3,UK561M200N300AP4APR,19,1267,1251,18.76687668766877
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,7,UK561M200N300AP4APR,19,1267,1248,18.72187218721872
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,13,UK561M200N300AP4APR,19,1267,1244,18.661866186618663
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,3,UK561M200N300AP4APR,19,1267,1204,18.061806180618063
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,4,UK561M200N300AP4APR,19,1267,1161,17.41674167416742
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,11,UK561M200N300AP4APR,19,1267,1192,17.88178817881788
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,14,UK561M200N300AP4APR,19,1140,1238,20.633333333333333
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,13,UK561M200N300AP4APR,19,1140,1187,19.783333333333335
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,15,UK561M200N300AP4APR,19,1140,1189,19.816666666666666
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,17,UK561M200N300AP4APR,19,1140,1184,19.733333333333334
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,24,UK561M200N300AP4APR,19,1140,1200,20
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,25,UK561M200N300AP4APR,19,1140,1201,20.016666666666666
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,5,UK561M200N300AP4APR,19,1140,1199,19.983333333333334
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,6,UK561M200N300AP4APR,19,1140,1199,19.983333333333334
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,9,UK561M200N300AP4APR,19,1140,1183,19.716666666666665
2026-09-02T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000384,13,UK561M200N300AP4APR,19,1140,1216,20.266666666666666
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,16,UK561M200N300AP4APR,19,1267,1210,18.151815181518153
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,20,UK561M200N300AP4APR,19,1267,1231,18.466846684668464
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,22,UK561M200N300AP4APR,19,1267,1219,18.286828682868286
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,24,UK561M200N300AP4APR,19,1267,1225,18.37683768376838
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,29,UK561M200N300AP4APR,19,1267,1192,17.88178817881788
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,32,UK561M200N300AP4APR,19,1267,1196,17.941794179417943
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,22,UK561M200N300AP4APR,19,1267,1181,17.716771677167717
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,35,UK561M200N300AP4APR,19,1267,1199,17.986798679867988
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000384,15,UK561M200N300AP4APR,19,1267,1243,18.646864686468646
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,18,UK561M200N300AP4APR,19,1267,1242,18.631863186318633
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,21,UK561M200N300AP4APR,19,1267,1216,18.24182418241824
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,30,UK561M200N300AP4APR,19,1267,1208,18.12181218121812
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,18,UK561M200N300AP4APR,19,1267,1197,17.956795679567957
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,19,UK561M200N300AP4APR,19,1267,1179,17.686768676867686
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,20,UK561M200N300AP4APR,19,1267,1171,17.566756675667566
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,26,UK561M200N300AP4APR,19,1267,1196,17.941794179417943
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,33,UK561M200N300AP4APR,19,1267,1209,18.136813681368135
2026-09-03T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,34,UK561M200N300AP4APR,19,1267,1185,17.776777677767775
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,10,UK561M200N300AP4APR,19,1425,1262,16.826666666666668
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,12,UK561M200N300AP4APR,19,1425,1264,16.85333333333333
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,17,UK561M200N300AP4APR,19,1425,1246,16.613333333333333
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,28,UK561M200N300AP4APR,19,1425,1270,16.933333333333334
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,33,UK561M200N300AP4APR,19,1425,1203,16.04
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,12,UK561M200N300AP4APR,19,1425,1170,15.6
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,27,UK561M200N300AP4APR,19,1425,1204,16.053333333333335
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000383,32,UK561M200N300AP4APR,19,1425,1202,16.026666666666667
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0008,SF313-2608000383,42,UK561M200N300AP4APR,19,11400,1184,1.9733333333333334
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,25,UK561M200N300AP4APR,19,1267,1159,17.386738673867388
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,31,UK561M200N300AP4APR,19,1267,1183,17.746774677467744
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,34,UK561M200N300AP4APR,19,1267,1213,18.196819681968197
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,38,UK561M200N300AP4APR,19,1267,1172,17.581758175817583
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,21,UK561M200N300AP4APR,19,1267,1183,17.746774677467744
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,23,UK561M200N300AP4APR,19,1267,1175,17.626762676267624
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,28,UK561M200N300AP4APR,19,1267,1200,18.001800180018
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,30,UK561M200N300AP4APR,19,1267,1203,18.046804680468046
2026-09-03T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,31,UK561M200N300AP4APR,19,1267,1206,18.091809180918094
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,11,UK561M200N300AP4APR,19,2850,1211,8.073333333333334
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,15,UK561M200N300AP4APR,19,2850,1225,8.166666666666668
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000382,23,UK561M200N300AP4APR,19,2850,1233,8.22
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000383,29,UK561M200N300AP4APR,19,2850,1203,8.02
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,36,UK561M200N300AP4APR,19,1900,1191,11.88622754491018
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,37,UK561M200N300AP4APR,19,1900,1148,11.457085828343313
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000382,42,UK561M200N300AP4APR,19,1900,1164,11.616766467065867
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,37,UK561M200N300AP4APR,19,1900,1207,12.045908183632735
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,38,UK561M200N300AP4APR,19,1900,1440,14.371257485029941
2026-09-04T00:00:00,A,3164 制造六处老化选别,6D0009,SF313-2608000383,39,UK561M200N300AP4APR,19,1900,1440,14.371257485029941
2026-09-04T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000382,26,UK561M200N300AP4APR,19,11400,1240,2.066666666666667
2026-09-04T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,36,UK561M200N300AP4APR,19,11400,1187,1.9783333333333335
2026-09-05T00:00:00,A,3164 制造六处老化选别,6D0005,SF313-2608000302,41,UK561M200N300AP4APR,19,11400,511,0.8516666666666668
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,4,UK561M200N300AP4APR,19,2280,1200,10
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,35,UK561M200N300AP4APR,19,2280,1183,9.858333333333333
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,39,UK561M200N300AP4APR,19,2280,1183,9.858333333333333
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000382,41,UK561M200N300AP4APR,19,2280,1196,9.966666666666667
2026-09-06T00:00:00,B,3164 制造六处老化选别,6D0009,SF313-2608000383,43,UK561M200N300AP4APR,19,2280,1180,9.833333333333334
2026-09-07T00:00:00,B,3164 制造六处老化选别,6D0005,SF313-2608000303,42,UK561M200N300AP4APR,19,11400,1126,1.8766666666666665
