日期,班次,统计时间,工序,产线设备,工单号,卡号,料号,在制数量（件）
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000300,23,UK561M200N300AP4APR,154
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,14,UK561M200N300AP4APR,472
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,30,UK561M200N300AP4APR,204
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,32,UK561M200N300AP4APR,306
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,34,UK561M200N300AP4APR,326
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,11,UK561M200N300AP4APR,600
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,19,UK561M200N300AP4APR,429
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,3,UK561M200N300AP4APR,365
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,6,UK561M200N300AP4APR,167
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,8,UK561M200N300AP4APR,259
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,16,UK561M200N300AP4APR,238
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,20,UK561M200N300AP4APR,437
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,23,UK561M200N300AP4APR,383
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,2,UK561M200N300AP4APR,588
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,3,UK561M200N300AP4APR,673
2026-08-23T00:00:00,B,2026-08-24T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,4,UK561M200N300AP4APR,561
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,29,UK561M200N300AP4APR,132
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,31,UK561M200N300AP4APR,360
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,33,UK561M200N300AP4APR,336
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,41,UK561M200N300AP4APR,203
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000300,28,UK561M200N300AP4APR,96
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000300,30,UK561M200N300AP4APR,134
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000300,32,UK561M200N300AP4APR,46
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000300,34,UK561M200N300AP4APR,191
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,26,UK561M200N300AP4APR,324
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,27,UK561M200N300AP4APR,108
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,28,UK561M200N300AP4APR,216
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,29,UK561M200N300AP4APR,168
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,32,UK561M200N300AP4APR,72
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD131,SF313-2608000301,22,UK561M200N300AP4APR,336
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD131,SF313-2608000301,24,UK561M200N300AP4APR,168
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3161 制造六处釘卷,6DD131,SF313-2608000301,30,UK561M200N300AP4APR,276
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000300,2,UK561M200N300AP4APR,322
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000300,15,UK561M200N300AP4APR,272
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000301,6,UK561M200N300AP4APR,144
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000301,7,UK561M200N300AP4APR,154
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000301,13,UK561M200N300AP4APR,350
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000301,16,UK561M200N300AP4APR,182
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000300,9,UK561M200N300AP4APR,0
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000300,16,UK561M200N300AP4APR,77
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000300,23,UK561M200N300AP4APR,48
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,14,UK561M200N300AP4APR,171
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,30,UK561M200N300AP4APR,67
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,32,UK561M200N300AP4APR,37
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,34,UK561M200N300AP4APR,152
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,11,UK561M200N300AP4APR,0
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,19,UK561M200N300AP4APR,0
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,3,UK561M200N300AP4APR,271
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,6,UK561M200N300AP4APR,371
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,8,UK561M200N300AP4APR,377
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,16,UK561M200N300AP4APR,57
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,20,UK561M200N300AP4APR,92
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,23,UK561M200N300AP4APR,71
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,2,UK561M200N300AP4APR,140
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,3,UK561M200N300AP4APR,315
2026-08-23T00:00:00,B,2026-08-24T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,4,UK561M200N300AP4APR,201
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,11,UK561M200N300AP4APR,204
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,8,UK561M200N300AP4APR,480
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,10,UK561M200N300AP4APR,528
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,1,UK561M200N300AP4APR,360
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,3,UK561M200N300AP4APR,204
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,5,UK561M200N300AP4APR,312
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,7,UK561M200N300AP4APR,552
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3161 制造六处釘卷,6DD128,SF313-2608000302,9,UK561M200N300AP4APR,216
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,10,UK561M200N300AP4APR,467
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,12,UK561M200N300AP4APR,497
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,15,UK561M200N300AP4APR,458
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,29,UK561M200N300AP4APR,228
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,31,UK561M200N300AP4APR,289
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,35,UK561M200N300AP4APR,560
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,24,UK561M200N300AP4APR,266
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,27,UK561M200N300AP4APR,722
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,28,UK561M200N300AP4APR,433
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,30,UK561M200N300AP4APR,590
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,37,UK561M200N300AP4APR,499
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,38,UK561M200N300AP4APR,475
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,40,UK561M200N300AP4APR,505
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000301,33,UK561M200N300AP4APR,601
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000300,28,UK561M200N300AP4APR,529
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,1,UK561M200N300AP4APR,216
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,3,UK561M200N300AP4APR,312
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,6,UK561M200N300AP4APR,168
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,11,UK561M200N300AP4APR,408
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,11,UK561M200N300AP4APR,245
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,13,UK561M200N300AP4APR,414
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,34,UK561M200N300AP4APR,307
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,22,UK561M200N300AP4APR,327
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,26,UK561M200N300AP4APR,491
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,24,UK561M200N300AP4APR,525
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,30,UK561M200N300AP4APR,189
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,32,UK561M200N300AP4APR,584
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,19,UK561M200N300AP4APR,378
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,21,UK561M200N300AP4APR,538
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,25,UK561M200N300AP4APR,308
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6FX02,SF313-2608000300,9,UK561M200N300AP4APR,437
2026-08-24T00:00:00,A,2026-08-24T12:00:00,3164 制造六处老化选别,6FX02,SF313-2608000301,14,UK561M200N300AP4APR,383
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,11,UK561M200N300AP4APR,160
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,8,UK561M200N300AP4APR,192
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,10,UK561M200N300AP4APR,120
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,1,UK561M200N300AP4APR,312
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,3,UK561M200N300AP4APR,288
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,5,UK561M200N300AP4APR,108
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,7,UK561M200N300AP4APR,72
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3161 制造六处釘卷,6DD128,SF313-2608000302,9,UK561M200N300AP4APR,83
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,10,UK561M200N300AP4APR,198
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,12,UK561M200N300AP4APR,426
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,15,UK561M200N300AP4APR,347
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,29,UK561M200N300AP4APR,228
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,31,UK561M200N300AP4APR,156
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,35,UK561M200N300AP4APR,134
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,24,UK561M200N300AP4APR,126
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,27,UK561M200N300AP4APR,354
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,28,UK561M200N300AP4APR,125
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,30,UK561M200N300AP4APR,224
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,37,UK561M200N300AP4APR,215
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,38,UK561M200N300AP4APR,371
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000300,40,UK561M200N300AP4APR,340
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000301,33,UK561M200N300AP4APR,257
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000300,28,UK561M200N300AP4APR,164
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,1,UK561M200N300AP4APR,252
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,3,UK561M200N300AP4APR,120
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,6,UK561M200N300AP4APR,372
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3162 制造六处自动组立套胶,6B0032,SF313-2608000303,11,UK561M200N300AP4APR,80
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,11,UK561M200N300AP4APR,85
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,13,UK561M200N300AP4APR,183
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000300,34,UK561M200N300AP4APR,236
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,22,UK561M200N300AP4APR,299
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000301,26,UK561M200N300AP4APR,210
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,24,UK561M200N300AP4APR,214
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,30,UK561M200N300AP4APR,71
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000300,32,UK561M200N300AP4APR,119
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,19,UK561M200N300AP4APR,307
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,21,UK561M200N300AP4APR,370
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6D0009,SF313-2608000301,25,UK561M200N300AP4APR,378
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6FX02,SF313-2608000300,9,UK561M200N300AP4APR,388
2026-08-24T00:00:00,A,2026-08-24T17:00:00,3164 制造六处老化选别,6FX02,SF313-2608000301,14,UK561M200N300AP4APR,298
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,1,UK561M200N300AP4APR,516
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,3,UK561M200N300AP4APR,600
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,5,UK561M200N300AP4APR,204
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,7,UK561M200N300AP4APR,336
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,9,UK561M200N300AP4APR,192
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,13,UK561M200N300AP4APR,192
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,15,UK561M200N300AP4APR,312
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD098,SF313-2608000303,17,UK561M200N300AP4APR,396
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,2,UK561M200N300AP4APR,420
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,4,UK561M200N300AP4APR,288
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,6,UK561M200N300AP4APR,168
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,12,UK561M200N300AP4APR,540
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,14,UK561M200N300AP4APR,504
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD099,SF313-2608000303,16,UK561M200N300AP4APR,540
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,39,UK561M200N300AP4APR,528
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000300,43,UK561M200N300AP4APR,198
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000304,7,UK561M200N300AP4APR,192
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000300,42,UK561M200N300AP4APR,252
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,2,UK561M200N300AP4APR,252
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,4,UK561M200N300AP4APR,396
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,6,UK561M200N300AP4APR,228
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD127,SF313-2608000302,8,UK561M200N300AP4APR,600
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD128,SF313-2608000302,11,UK561M200N300AP4APR,612
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD129,SF313-2608000301,40,UK561M200N300AP4APR,600
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD131,SF313-2608000301,36,UK561M200N300AP4APR,300
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3161 制造六处釘卷,6DD131,SF313-2608000301,38,UK561M200N300AP4APR,468
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000300,43,UK561M200N300AP4APR,330
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,9,UK561M200N300AP4APR,400
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0009,SF313-2608000301,11,UK561M200N300AP4APR,228
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,21,UK561M200N300AP4APR,201
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,22,UK561M200N300AP4APR,443
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,27,UK561M200N300AP4APR,503
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000300,33,UK561M200N300AP4APR,67
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,20,UK561M200N300AP4APR,287
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,22,UK561M200N300AP4APR,670
2026-08-24T00:00:00,B,2026-08-25T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000301,25,UK561M200N300AP4APR,336
